245		P		9840		1551
246		B		9760		1366
247		B		9800		1355
248		P		9960		1437
249		B		9880		1366
250		B		9920		1336
251		I		10080		2743
252		B		10000		1278
253		B		10040		1219
254		P		10200		1435
255		B		10120		1181
256		B		10160		1210
257		P		10320		1351
258		B		10240		1173
259		B		10280		1194
260		P		10440		1406
261		B		10360		1197
262		B		10400		1150
263		I		10560		2645
264		B		10480		1165
265		B		10520		1219
266		P		10680		1400
267		B		10600		1145
268		B		10640		1113
269		P		10800		1406
270		B		10720		1101
271		B		10760		1166
272		P		10920		1382
273		B		10840		1060
274		B		10880		1129
275		I		11040		2855
276		B		10960		1204
277		B		11000		1209
278		P		11160		1865
279		B		11080		1322
280		B		11120		1432
281		P		11280		2139
282		B		11200		1440
283		B		11240		1440
284		P		11400		2900
285		B		11320		1680
286		B		11360		1601
287		I		11520		4445
288		B		11440		1859
289		B		11480		1882
290		P		11640		2457
291		B		11560		1874
292		B		11600		1974
293		P		11760		2372
294		B		11680		1753
295		B		11720		1754
296		P		11880		2386
297		B		11800		1917
298		B		11840		1773
299		I		12000		4505
300		B		11920		1722
301		B		11960		1733
302		P		12120		2178
303		B		12040		1650
304		B		12080		1733
305		P		12240		2494
306		B		12160		1554
307		B		12200		1626
308		P		12360		2342
309		B		12280		1546
310		B		12320		1433
311		I		12480		3793
312		B		12400		1492
313		B		12440		1418
314		P		12600		2281
315		B		12520		1504
316		B		12560		1318
317		P		12720		2124
318		B		12640		1204
319		B		12680		1194
320		P		12840		2128
321		B		12760		1082
322		B		12800		1182
323		I		12960		3769
324		B		12880		1063
325		B		12920		1183
326		P		13080		2130
327		B		13000		1082
328		B		13040		1036
329		P		13200		1981
330		B		13120		1021
331		B		13160		1142
332		P		13320		1902
333		B		13240		1026
334		B		13280		944
335		I		13440		3867
336		B		13360		1112
337		B		13400		943
338		P		13560		1160
339		B		13480		1130
340		B		13520		894
341		P		13680		1404
342		B		13600		972
343		B		13640		903
344		P		13800		1540
345		B		13720		1214
346		B		13760		646
347		I		13920		3880
348		B		13840		814
349		B		13880		798
350		P		14040		1824
351		B		13960		1082
352		B		14000		898
353		P		14160		1453
354		B		14080		1106
355		B		14120		882
356		P		14280		1228
357		B		14200		1059
358		B		14240		1001
359		I		14400		3715
360		B		14320		1342
361		B		14360		1372
362		P		14520		1448
363		B		14440		804
364		B		14480		903
365		P		14640		1560
366		B		14560		805
367		B		14600		746
368		P		14760		2260
369		B		14680		1151
370		B		14720		1465
371		I		14880		2529
372		B		14800		720
373		B		14840		755
374		P		15000		1215
375		B		14920		628
376		B		14960		724
377		P		15120		480
378		B		15040		475
379		B		15080		564
380		P		15240		355
381		B		15160		218
382		B		15200		229
383		I		15360		604
384		B		15280		256
385		B		15320		295
386		P		15480		207
387		B		15400		175
388		B		15440		147
389		P		15600		280
390		B		15520		198
391		B		15560		122
392		P		15720		250
393		B		15640		176
394		B		15680		150
395		I		15840		577
396		B		15760		260
397		B		15800		269
398		P		15960		184
399		B		15880		186
400		B		15920		181
401		P		16080		346
402		B		16000		179
403		B		16040		173
404		P		16200		349
405		B		16120		399
406		B		16160		251
407		I		16320		519
408		B		16240		223
409		B		16280		179
410		P		16440		235
411		B		16360		174
412		B		16400		163
413		P		16560		176
414		B		16480		142
415		B		16520		72
416		P		16680		129
417		B		16600		89
418		B		16640		76
419		I		16800		579
420		B		16720		191
421		B		16760		186
422		P		16920		176
423		B		16840		183
424		B		16880		84
425		P		17040		223
426		B		16960		142
427		B		17000		97
428		P		17160		153
429		B		17080		100
430		B		17120		100
431		I		17280		551
432		B		17200		204
433		B		17240		248
434		P		17400		214
435		B		17320		103
436		B		17360		117
437		P		17520		221
438		B		17440		99
439		B		17480		97
440		P		17640		142
441		B		17560		91
442		B		17600		87
443		I		17760		559
444		B		17680		272
445		B		17720		287
446		P		17880		207
447		B		17800		157
448		B		17840		98
449		P		18000		153
450		B		17920		78
451		B		17960		98
452		P		18120		138
453		B		18040		94
454		B		18080		89
455		I		18240		565
456		B		18160		164
457		B		18200		199
458		P		18360		285
459		B		18280		168
460		B		18320		123
461		P		18480		120
462		B		18400		97
463		B		18440		101
464		P		18600		192
465		B		18520		159
466		B		18560		117
467		I		18720		549
468		B		18640		170
469		B		18680		249
470		P		18840		240
471		B		18760		159
472		B		18800		71
473		P		18960		144
474		B		18880		85
475		B		18920		86
476		P		19080		166
477		B		19000		91
478		B		19040		112
479		I		19200		522
480		B		19120		166
481		B		19160		264
482		P		19320		149
483		B		19240		139
484		B		19280		108
485		P		19440		190
486		B		19360		117
487		B		19400		81
488		P		19560		6718
489		B		19480		242
490		B		19520		189
491		I		19680		6492
492		B		19600		2102
493		B		19640		2100
494		P		19800		2587
495		B		19720		2251
496		B		19760		2452
497		P		19920		3496
498		B		19840		1892
499		B		19880		1968
500		P		20040		3310
501		B		19960		1952
502		B		20000		1913
503		I		20160		6496
504		B		20080		2290
505		B		20120		2221
506		P		20280		2903
507		B		20200		1927
508		B		20240		2092
509		P		20400		3224
510		B		20320		1829
511		B		20360		2120
512		P		20520		3350
513		B		20440		2098
514		B		20480		2082
515		I		20640		6434
516		B		20560		1877
517		B		20600		1641
518		P		20760		3006
519		B		20680		1720
520		B		20720		1919
521		P		20880		2985
522		B		20800		2249
523		B		20840		2499
524		P		21000		3886
525		B		20920		2238
526		B		20960		2490
527		I		21120		6561
528		B		21040		2107
529		B		21080		2132
530		P		21240		2697
531		B		21160		1896
532		B		21200		1734
533		P		21360		2868
534		B		21280		1973
535		B		21320		2126
536		P		21480		3102
537		B		21400		1876
538		B		21440		1898
539		I		21600		6293
540		B		21520		2147
541		B		21560		1968
542		P		21720		2867
543		B		21640		1606
544		B		21680		1603
545		P		21840		2635
546		B		21760		2320
547		B		21800		2281
548		P		21960		3117
549		B		21880		1639
550		B		21920		1876
551		I		22080		6490
552		B		22000		1741
553		B		22040		1743
554		P		22200		2686
555		B		22120		1887
556		B		22160		2123
557		P		22320		3632
558		B		22240		2169
559		B		22280		1977
560		P		22440		3387
561		B		22360		1914
562		B		22400		2028
563		I		22560		6485
564		B		22480		1981
565		B		22520		1861
566		P		22680		2912
567		B		22600		2029
568		B		22640		1988
569		P		22800		2865
570		B		22720		2216
571		B		22760		2247
572		P		22920		4582
573		B		22840		2478
574		B		22880		2474
575		I		23040		6783
576		B		22960		2543
577		B		23000		2568
578		P		23160		4691
579		B		23080		3018
580		B		23120		3092
581		P		23280		3700
582		B		23200		1869
583		B		23240		1876
584		P		23400		2542
585		B		23320		1769
586		B		23360		1793
587		I		23520		6418
588		B		23440		1591
589		B		23480		1484
590		P		23640		2405
591		B		23560		1556
592		B		23600		1850
593		P		23760		2568
594		B		23680		1797
595		B		23720		1643
596		P		23880		2396
597		B		23800		1661
598		B		23840		1821
599		I		24000		6326
600		B		23920		1530
601		B		23960		1548
602		P		24120		2574
603		B		24040		1252
604		B		24080		1223
605		P		24240		2631
606		B		24160		1449
607		B		24200		1549
608		P		24360		2678
609		B		24280		1670
610		B		24320		1795
611		I		24480		6299
612		B		24400		1404
613		B		24440		1455
614		P		24600		2658
615		B		24520		1572
616		B		24560		1841
617		P		24720		2699
618		B		24640		1305
619		B		24680		1390
620		P		24840		2760
621		B		24760		1729
622		B		24800		1813
623		I		24960		6563
624		B		24880		1520
625		B		24920		1361
626		P		25080		2498
627		B		25000		1256
628		B		25040		1416
629		P		25200		5920
630		B		25120		2628
631		B		25160		3130
632		P		25320		8577
633		B		25240		6810
634		B		25280		6895
635		I		25440		8592
636		B		25360		5703
637		B		25400		5799
638		P		25560		6221
639		B		25480		3475
640		B		25520		2538
641		P		25680		3830
642		B		25600		2298
643		B		25640		2307
644		P		25800		3951
645		B		25720		2103
646		B		25760		2340
647		I		25920		8457
648		B		25840		2058
649		B		25880		1844
650		P		26040		3639
651		B		25960		1999
652		B		26000		2165
653		P		26160		3995
654		B		26080		2442
655		B		26120		2312
656		P		26280		3776
657		B		26200		2132
658		B		26240		2553
659		I		26400		8333
660		B		26320		2040
661		B		26360		2058
662		P		26520		3544
663		B		26440		2033
664		B		26480		2185
665		P		26640		3654
666		B		26560		2057
667		B		26600		2308
668		P		26760		3537
669		B		26680		2003
670		B		26720		1999
671		I		26880		8294
672		B		26800		1933
673		B		26840		1829
674		P		27000		3575
675		B		26920		1847
676		B		26960		1872
677		P		27120		3471
678		B		27040		2000
679		B		27080		2279
680		P		27240		3443
681		B		27160		1947
682		B		27200		1926
683		I		27360		8257
684		B		27280		1787
685		B		27320		1772
686		P		27480		3379
687		B		27400		1734
688		B		27440		2107
689		P		27600		8597
690		B		27520		6980
691		B		27560		7619
692		P		27720		4959
693		B		27640		7842
694		B		27680		6438
695		I		27840		531
696		B		27760		192
697		B		27800		295
698		P		27960		3157
699		B		27880		330
700		B		27920		345
701		P		28080		953
702		B		28000		700
703		B		28040		751
704		P		28200		736
705		B		28120		826
706		B		28160		744
707		I		28320		3263
708		B		28240		550
709		B		28280		574
710		P		28440		862
711		B		28360		707
712		B		28400		827
713		P		28560		836
714		B		28480		692
715		B		28520		740
716		P		28680		767
717		B		28600		627
718		B		28640		740
719		I		28800		3202
720		B		28720		600
721		B		28760		554
722		P		28920		735
723		B		28840		636
724		B		28880		661
725		P		29040		737
726		B		28960		770
727		B		29000		677
728		P		29160		684
729		B		29080		637
730		B		29120		651
731		I		29280		3309
732		B		29200		483
733		B		29240		554
734		P		29400		899
735		B		29320		745
736		B		29360		804
737		P		29520		692
738		B		29440		626
739		B		29480		594
740		P		29640		673
741		B		29560		641
742		B		29600		561
743		I		29760		3223
744		B		29680		679
745		B		29720		762
746		P		29880		748
747		B		29800		694
748		B		29840		606
749		P		30000		772
750		B		29920		596
751		B		29960		558
752		P		30120		663
753		B		30040		595
754		B		30080		567
755		I		30240		3324
756		B		30160		482
757		B		30200		493
758		P		30360		818
759		B		30280		727
760		B		30320		780
761		P		30480		3932
762		B		30400		893
763		B		30440		934
764		P		30600		1536
765		B		30520		839
766		B		30560		781
767		I		30720		3211
768		B		30640		529
769		B		30680		726
770		P		30840		896
771		B		30760		881
772		B		30800		566
773		P		30960		679
774		B		30880		590
775		B		30920		678
776		P		31080		631
777		B		31000		676
778		B		31040		613
779		I		31200		3123
780		B		31120		402
781		B		31160		543
782		P		31320		759
783		B		31240		874
784		B		31280		712
785		P		31440		746
786		B		31360		621
787		B		31400		787
788		P		31560		688
789		B		31480		675
790		B		31520		535
791		I		31680		3184
792		B		31600		515
793		B		31640		639
794		P		31800		919
795		B		31720		748
796		B		31760		586
797		P		31920		703
798		B		31840		595
799		B		31880		704
800		P		32040		811
801		B		31960		546
802		B		32000		524
803		I		32160		3189
804		B		32080		496
805		B		32120		623
806		P		32280		972
807		B		32200		709
808		B		32240		582
809		P		32400		717
810		B		32320		606
811		B		32360		755
812		P		32520		1058
813		B		32440		611
814		B		32480		567
815		I		32640		3243
816		B		32560		582
817		B		32600		653
818		P		32760		1002
819		B		32680		768
820		B		32720		571
821		P		32880		722
822		B		32800		637
823		B		32840		862
824		P		33000		787
825		B		32920		816
826		B		32960		546
827		I		33120		3183
828		B		33040		751
829		B		33080		756
830		P		33240		845
831		B		33160		641
832		B		33200		686
833		P		33360		579
834		B		33280		601
835		B		33320		758
836		P		33480		916
837		B		33400		563
838		B		33440		555
839		I		33600		3202
840		B		33520		504
841		B		33560		573
842		P		33720		687
843		B		33640		641
844		B		33680		608
845		P		33840		639
846		B		33760		658
847		B		33800		710
848		P		33960		680
849		B		33880		536
850		B		33920		574
851		I		34080		3249
852		B		34000		481
853		B		34040		539
854		P		34200		1090
855		B		34120		685
856		B		34160		624
857		P		34320		628
858		B		34240		552
859		B		34280		689
860		P		34440		831
861		B		34360		535
862		B		34400		521
863		I		34560		3217
864		B		34480		499
865		B		34520		675
866		P		34680		4085
867		B		34600		842
868		B		34640		788
869		P		34800		1247
870		B		34720		946
871		B		34760		848
872		P		34920		941
873		B		34840		723
874		B		34880		711
875		I		35040		3891
876		B		34960		621
877		B		35000		638
878		P		35160		914
879		B		35080		884
880		B		35120		796
881		P		35280		782
882		B		35200		697
883		B		35240		768
884		P		35400		824
885		B		35320		705
886		B		35360		730
887		I		35520		3858
888		B		35440		500
889		B		35480		491
890		P		35640		838
891		B		35560		753
892		B		35600		743
893		P		35760		855
894		B		35680		692
895		B		35720		740
896		P		35880		767
897		B		35800		623
898		B		35840		621
899		I		36000		3872
900		B		35920		520
901		B		35960		558
902		P		36120		891
903		B		36040		714
904		B		36080		724
905		P		36240		759
906		B		36160		717
907		B		36200		710
908		P		36360		810
909		B		36280		691
910		B		36320		721
911		I		36480		3874
912		B		36400		600
913		B		36440		684
914		P		36600		924
915		B		36520		815
916		B		36560		835
917		P		36720		898
918		B		36640		730
919		B		36680		708
920		P		36840		810
921		B		36760		712
922		B		36800		709
923		I		36960		3844
924		B		36880		513
925		B		36920		570
926		P		37080		7781
927		B		37000		1019
928		B		37040		3566
929		P		37200		2994
930		B		37120		1845
931		B		37160		2252
932		P		37320		3122
933		B		37240		1896
934		B		37280		1919
935		I		37440		6540
936		B		37360		1732
937		B		37400		1729
938		P		37560		2985
939		B		37480		1640
940		B		37520		1960
941		P		37680		3080
942		B		37600		2170
943		B		37640		2051
944		P		37800		3051
945		B		37720		1790
946		B		37760		1782
947		I		37920		6545
948		B		37840		2301
949		B		37880		2007
950		P		38040		3429
951		B		37960		2105
952		B		38000		1931
953		P		38160		3018
954		B		38080		1838
955		B		38120		2175
956		P		38280		3359
957		B		38200		1799
958		B		38240		1831
959		I		38400		6545
960		B		38320		1946
961		B		38360		1946
962		P		38520		3066
963		B		38440		1688
964		B		38480		1816
965		P		38640		3207
966		B		38560		2404
967		B		38600		1949
968		P		38760		3019
969		B		38680		1942
970		B		38720		1856
971		I		38880		6516
972		B		38800		2006
973		B		38840		2021
974		P		39000		2988
975		B		38920		2767
976		B		38960		2073
977		P		39120		3430
978		B		39040		2308
979		B		39080		1987
980		P		39240		3205
981		B		39160		1743
982		B		39200		1807
983		I		39360		6522
984		B		39280		1921
985		B		39320		2674
986		P		39480		3267
987		B		39400		1665
988		B		39440		2221
989		P		39600		3075
990		B		39520		2201
991		B		39560		2028
992		P		39720		2970
993		B		39640		1776
994		B		39680		2436
995		I		39840		6597
996		B		39760		1609
997		B		39800		1716
998		P		39960		3116
999		B		39880		1778
1000		B		39920		2242
1001		P		40080		2961
1002		B		40000		2504
1003		B		40040		1877
1004		P		40200		973
1005		B		40120		772
1006		B		40160		751
1007		I		40320		3077
1008		B		40240		570
1009		B		40280		592
1010		P		40440		912
1011		B		40360		815
1012		B		40400		739
1013		P		40560		1012
1014		B		40480		662
1015		B		40520		703
1016		P		40680		774
1017		B		40600		592
1018		B		40640		804
1019		I		40800		3012
1020		B		40720		499
1021		B		40760		567
1022		P		40920		882
1023		B		40840		693
1024		B		40880		758
1025		P		41040		763
1026		B		40960		668
1027		B		41000		740
1028		P		41160		939
1029		B		41080		618
1030		B		41120		610
1031		I		41280		3092
1032		B		41200		578
1033		B		41240		568
1034		P		41400		883
1035		B		41320		708
1036		B		41360		842
1037		P		41520		947
1038		B		41440		706
1039		B		41480		685
1040		P		41640		919
1041		B		41560		667
1042		B		41600		619
1043		I		41760		3125
1044		B		41680		516
1045		B		41720		569
1046		P		41880		936
1047		B		41800		721
1048		B		41840		736
1049		P		42000		809
1050		B		41920		645
1051		B		41960		767
1052		P		42120		973
1053		B		42040		670
1054		B		42080		631
1055		I		42240		4452
1056		B		42160		3631
1057		B		42200		1931
1058		P		42360		1207
1059		B		42280		842
1060		B		42320		913
1061		P		42480		994
1062		B		42400		755
1063		B		42440		835
1064		P		42600		980
1065		B		42520		913
1066		B		42560		841
1067		I		42720		4359
1068		B		42640		716
1069		B		42680		794
1070		P		42840		1245
1071		B		42760		919
1072		B		42800		926
1073		P		42960		1484
1074		B		42880		815
1075		B		42920		857
1076		P		43080		1146
1077		B		43000		852
1078		B		43040		1001
1079		I		43200		4267
1080		B		43120		1075
1081		B		43160		922
1082		P		43320		1170
1083		B		43240		1111
1084		B		43280		963
1085		P		43440		1382
1086		B		43360		848
1087		B		43400		912
1088		P		43560		969
1089		B		43480		1065
1090		B		43520		904
1091		I		43680		4387
1092		B		43600		883
1093		B		43640		676
1094		P		43800		1068
1095		B		43720		939
1096		B		43760		850
1097		P		43920		1131
1098		B		43840		748
1099		B		43880		712
1100		P		44040		1533
1101		B		43960		841
1102		B		44000		1102
1103		I		44160		4334
1104		B		44080		648
1105		B		44120		827
1106		P		44280		1085
1107		B		44200		976
1108		B		44240		922
1109		P		44400		1032
1110		B		44320		838
1111		B		44360		909
1112		P		44520		10339
1113		B		44440		1292
1114		B		44480		4408
1115		I		44640		3743
1116		B		44560		4223
1117		B		44600		4273
1118		P		44760		2839
1119		B		44680		2459
1120		B		44720		2709
1121		P		44880		2570
1122		B		44800		2970
1123		B		44840		2600
1124		P		45000		1935
1125		B		44920		2138
1126		B		44960		1522
1127		I		45120		1609
1128		B		45040		1154
1129		B		45080		1184
1130		P		45240		779
1131		B		45160		715
1132		B		45200		650
1133		P		45360		989
1134		B		45280		789
1135		B		45320		777
1136		P		45480		1262
1137		B		45400		723
1138		B		45440		671
1139		I		45600		1830
1140		B		45520		1574
1141		B		45560		1971
1142		P		45720		1899
1143		B		45640		1618
1144		B		45680		1765
1145		P		45840		1558
1146		B		45760		1763
1147		B		45800		1566
1148		P		45960		2509
1149		B		45880		1541
1150		B		45920		1955
1151		I		46080		1789
1152		B		46000		2112
1153		B		46040		2073
1154		P		46200		1413
1155		B		46120		2393
1156		B		46160		1511
1157		P		46320		1675
1158		B		46240		832
1159		B		46280		1199
1160		P		46440		1078
1161		B		46360		769
1162		B		46400		665
1163		I		46560		1674
1164		B		46480		890
1165		B		46520		1060
1166		P		46680		2279
1167		B		46600		1701
1168		B		46640		1858
1169		P		46800		7488
1170		B		46720		3505
1171		B		46760		3379
1172		P		46920		5235
1173		B		46840		3110
1174		B		46880		2937
1175		I		47040		8326
1176		B		46960		2788
1177		B		47000		2405
1178		P		47160		3443
1179		B		47080		2489
1180		B		47120		2596
1181		P		47280		3654
1182		B		47200		2944
1183		B		47240		2754
1184		P		47400		4447
1185		B		47320		2521
1186		B		47360		2629
1187		I		47520		8693
1188		B		47440		2407
1189		B		47480		2656
1190		P		47640		4221
1191		B		47560		2706
1192		B		47600		2803
1193		P		47760		3730
1194		B		47680		2793
1195		B		47720		2879
1196		P		47880		3994
1197		B		47800		2690
1198		B		47840		2704
1199		I		48000		8838
1200		B		47920		2870
1201		B		47960		2733
1202		P		48120		4517
1203		B		48040		3455
1204		B		48080		3141
1205		P		48240		3487
1206		B		48160		2778
1207		B		48200		2451
1208		P		48360		3885
1209		B		48280		2599
1210		B		48320		2871
1211		I		48480		4600
1212		B		48400		4719
1213		B		48440		5282
1214		P		48600		5005
1215		B		48520		5044
1216		B		48560		4939
1217		P		48720		5792
1218		B		48640		3722
1219		B		48680		3493
1220		P		48840		5606
1221		B		48760		3598
1222		B		48800		3309
1223		I		48960		8202
1224		B		48880		3660
1225		B		48920		3845
1226		P		49080		11760
1227		B		49000		4575
1228		B		49040		6798
1229		P		49200		6980
1230		B		49120		5025
1231		B		49160		5412
1232		P		49320		7196
1233		B		49240		5291
1234		B		49280		5512
1235		I		49440		9996
1236		B		49360		6063
1237		B		49400		5370
1238		P		49560		7126
1239		B		49480		5199
1240		B		49520		5082
1241		P		49680		6679
1242		B		49600		4715
1243		B		49640		4504
1244		P		49800		6065
1245		B		49720		4419
1246		B		49760		4215
1247		I		49920		9825
1248		B		49840		2982
1249		B		49880		3035
1250		P		50040		3779
1251		B		49960		3116
1252		B		50000		2868
1253		P		50160		4037
1254		B		50080		3089
1255		B		50120		3326
1256		P		50280		3954
1257		B		50200		3992
1258		B		50240		3165
1259		I		50400		9790
1260		B		50320		2645
1261		B		50360		2523
1262		P		50520		3598
1263		B		50440		2619
1264		B		50480		2834
1265		P		50640		4057
1266		B		50560		3266
1267		B		50600		2560
1268		P		50760		4080
1269		B		50680		2921
1270		B		50720		3026
1271		I		50880		9674
1272		B		50800		2926
1273		B		50840		2540
1274		P		51000		4699
1275		B		50920		3283
1276		B		50960		3276
1277		P		51120		3678
1278		B		51040		2718
1279		B		51080		2815
1280		P		51240		3729
1281		B		51160		2660
1282		B		51200		2974
1283		I		51360		9673
1284		B		51280		2522
1285		B		51320		2568
1286		P		51480		4094
1287		B		51400		2649
1288		B		51440		2941
1289		P		51600		3937
1290		B		51520		2955
1291		B		51560		2870
1292		P		51720		13647
1293		B		51640		4306
1294		B		51680		10285
1295		I		51840		11685
1296		B		51760		8653
1297		B		51800		7703
1298		P		51960		8724
1299		B		51880		10256
1300		B		51920		6995
1301		P		52080		7628
1302		B		52000		7850
1303		B		52040		10283
1304		P		52200		7560
1305		B		52120		10552
1306		B		52160		8937
1307		I		52320		11895
1308		B		52240		9922
1309		B		52280		9800
1310		P		52440		10807
1311		B		52360		8653
1312		B		52400		8330
1313		P		52560		10736
1314		B		52480		8329
1315		B		52520		7683
1316		P		52680		9104
1317		B		52600		8234
1318		B		52640		9671
1319		I		52800		11048
1320		B		52720		6661
1321		B		52760		6023
1322		P		52920		10838
1323		B		52840		6612
1324		B		52880		9072
1325		P		53040		10715
1326		B		52960		9197
1327		B		53000		8652
1328		P		53160		11065
1329		B		53080		9575
1330		B		53120		8133
1331		I		53280		12319
1332		B		53200		4385
1333		B		53240		4370
1334		P		53400		10565
1335		B		53320		4599
1336		B		53360		6102
1337		P		53520		8270
1338		B		53440		5305
1339		B		53480		4569
1340		P		53640		11112
1341		B		53560		9139
1342		B		53600		8491
1343		I		53760		12109
1344		B		53680		7585
1345		B		53720		5918
1346		P		53880		10229
1347		B		53800		6139
1348		B		53840		6126
1349		P		54000		10987
1350		B		53920		5736
1351		B		53960		6542
1352		P		54120		11093
1353		B		54040		7466
1354		B		54080		6896
1355		I		54240		11658
1356		B		54160		7664
1357		B		54200		5652
1358		P		54360		10842
1359		B		54280		9715
1360		B		54320		8821
1361		P		54480		10346
1362		B		54400		6917
1363		B		54440		7335
1364		P		54600		8783
1365		B		54520		6529
1366		B		54560		6243
1367		I		54720		11022
1368		B		54640		5783
1369		B		54680		6684
1370		P		54840		6209
1371		B		54760		8102
1372		B		54800		6794
1373		P		54960		10049
1374		B		54880		5671
1375		B		54920		7112
1376		P		55080		10993
1377		B		55000		7071
1378		B		55040		6002
1379		I		55200		11965
1380		B		55120		7628
1381		B		55160		9845
1382		P		55320		12859
1383		B		55240		10828
1384		B		55280		7846
1385		P		55440		7172
1386		B		55360		5558
1387		B		55400		4134
1388		P		55560		6924
1389		B		55480		3728
1390		B		55520		3504
1391		I		55680		11141
1392		B		55600		3421
1393		B		55640		3690
1394		P		55800		6952
1395		B		55720		4454
1396		B		55760		3493
1397		P		55920		6164
1398		B		55840		3884
1399		B		55880		3690
1400		P		56040		6048
1401		B		55960		3169
1402		B		56000		3091
1403		I		56160		11077
1404		B		56080		3161
